,entity,label,occurrences
178,Asia,LOC,77
179,Hong Kong,GPE,77
180,August,DATE,76
181,Jacinda Ardern's,PERSON,76
182,Singapore,GPE,76
183,14,CARDINAL,76
184,20,CARDINAL,75
185,Canterbury,GPE,74
186,15,CARDINAL,74
187,Guam,GPE,74
188,NSW,ORG,74
189,Coronation Street,FAC,73
190,Germany,GPE,73
191,Olympics,EVENT,72
192,Invercargill,ORG,72
193,hours,TIME,72
194,Response,ORG,72
195,Cook Islands,LOC,72
196,years,DATE,72
197,Super Rugby,ORG,71
198,February,DATE,71
199,Michael Baker,PERSON,70
200,a week,DATE,69
201,Southland,ORG,69
202,the weekend,DATE,68
203,Tokyo,GPE,67
204,July,DATE,67
205,EU,ORG,67
206,Joe Biden,PERSON,67
207,Tauranga,GPE,67
208,eight,CARDINAL,66
209,half,CARDINAL,66
210,Checkpoint,PERSON,66
211,"100,000",CARDINAL,65
212,a year,DATE,65
213,Samoa,ORG,64
214,California,GPE,64
215,South Africa,GPE,64
216,Northland,GPE,63
217,Auckland Council,ORG,63
218,Australians,NORP,63
219,Phil Goff,PERSON,62
220,night,TIME,61
221,Scott Morrison,PERSON,61
222,June,DATE,61
223,AstraZeneca,ORG,60
224,Queensland,GPE,60
225,South Canterbury,NORP,59
226,Second,ORDINAL,59
227,South Canterbury,GPE,58
228,National Party,ORG,58
229,South Island,LOC,58
230,New Caledonia,GPE,58
231,next year,DATE,57
232,14 days,DATE,57
233,KiwiSaver,ORG,56
234,16,CARDINAL,56
235,Seven,CARDINAL,54
236,November,DATE,54
237,the past 24 hours,TIME,54
238,Tonga,GPE,54
239,Scoop News &,ORG,54
240,the year,DATE,54
241,Easter,ORG,54
242,summer,DATE,54
243,Covid Tracer,PERSON,54
244,Managed Isolation,FAC,53
245,Papua New Guinea,GPE,53
246,Herald Experts,ORG,53
247,Tom Hanks,PERSON,52
248,Treasury,ORG,52
249,days,DATE,51
250,Iran,GPE,51
251,17,CARDINAL,51
252,Eight,CARDINAL,50
253,PM,PERSON,50
254,50,CARDINAL,50
255,morning,TIME,50
256,Chris Smith,PERSON,50
257,Herald New,ORG,49
258,this afternoon,TIME,49
259,Asian,NORP,49
260,Aussie,GPE,49
261,Donald Trump's,PERSON,49
262,Taiwan,GPE,49
263,Herald New Zealand,ORG,49
264,Queenstown,PERSON,49
265,Pakistan,GPE,48
266,Florida,GPE,48
267,September,DATE,48
268,Qantas,ORG,47
269,Beijing,GPE,47
270,6,CARDINAL,47
271,tonight,TIME,47
272,Todd Muller,PERSON,47
273,Tasman,NORP,47
274,18,CARDINAL,46
275,Israel,GPE,46
276,Hollywood,GPE,46
277,Paris,GPE,46
278,Philippines,GPE,46
279,weekly,DATE,45
280,Megan Woods,PERSON,45
281,Lisa Owen,PERSON,45
282,Corona,GPE,45
283,the Health Ministry,ORG,45
284,week,DATE,45
285,October,DATE,44
286,Health,ORG,44
287,Liam Dann,PERSON,44
288,Oxford,ORG,44
289,Canada,GPE,44
290,Russian,NORP,43
291,Reserve Bank,ORG,43
292,tens of thousands,CARDINAL,43
293,House,ORG,43
294,ANZ,ORG,43
295,Thailand,GPE,43
296,day,DATE,43
297,OECD,ORG,42
298,fourth,ORDINAL,42
299,1000,CARDINAL,42
300,National’s,ORG,42
301,NZX,ORG,42
302,ACT,ORG,42
303,South Canterbury,LOC,41
304,Nine,CARDINAL,41
305,ICU,ORG,41
306,Peru,GPE,41
307,Rotorua,GPE,41
308,Mexico,GPE,41
309,Warehouse,ORG,40
310,a month,DATE,40
311,two days,DATE,40
312,Michael Woodhouse,PERSON,40
313,500,CARDINAL,39
314,West Auckland,GPE,39
315,afternoon,TIME,39
316,South African,NORP,39
317,American Samoa,ORG,39
318,Amazon,ORG,39
319,the day,DATE,38
320,14-day,DATE,38
321,midnight,TIME,38
322,Reuters,ORG,38
323,six months,DATE,38
324,Japanese,NORP,37
325,Covid 19,PERSON,37
326,Los Angeles,GPE,37
327,8,CARDINAL,37
328,Queen,PERSON,37
329,season,DATE,37
330,28,CARDINAL,37
331,winter,DATE,37
332,dozens,CARDINAL,37
333,Republican,NORP,37
334,Michelle Boag,PERSON,37
335,SkyCity,ORG,37
336,Africa,LOC,36
337,May,DATE,36
338,Anthony Fauci,PERSON,36
339,This week,DATE,36
340,Harry,PERSON,36
341,22,CARDINAL,35
342,the White House,ORG,35
343,overnight,TIME,35
344,2019,DATE,35
345,Mike Hosking,PERSON,35
346,2.5,CARDINAL,35
347,last month,DATE,35
348,one day,DATE,35
349,24 hours,TIME,34
350,"10,000",CARDINAL,34
351,Vaccine,PERSON,34
352,last night,TIME,34
353,Democrats,NORP,34
354,Democratic,NORP,34
355,CNMI,ORG,34
356,Taranaki,PERSON,34
357,evening,TIME,34
358,300,CARDINAL,34
359,Indonesia,GPE,34
360,Herald Trump,PERSON,33
361,25,CARDINAL,33
362,Taupō,GPE,33
363,three months,DATE,33
364,next month,DATE,33
365,Blenheim,PERSON,33
366,Helen Clark,PERSON,33
367,Spanish,NORP,33
368,DIY,ORG,33
369,NZers,ORG,33
370,Greg Foran,PERSON,32
371,Covid,ORG,32
372,four weeks,DATE,32
373,Fran O'Sullivan,PERSON,32
374,World Health Organisation,ORG,32
375,two months,DATE,32
376,NBA,ORG,32
377,James Shaw,PERSON,32
378,Herald Health,ORG,31
379,Indian,NORP,31
380,Crusaders,PRODUCT,31
381,Alert Level,WORK_OF_ART,31
382,NZ Post,ORG,31
383,three weeks,DATE,31
384,Māori,GPE,31
385,Dutch,NORP,31
386,30,CARDINAL,31
387,Manawatū,PERSON,31
388,Dubai,GPE,31
389,Ardern,ORG,31
390,Alert Level,FAC,30
391,billions,CARDINAL,30
392,weekend,DATE,30
393,Waikato,GPE,30
394,Kate Hawkesby,PERSON,30
395,Auckland,ORG,30
396,Texas,GPE,30
397,Easter,PERSON,30
398,Bluff,GPE,30
399,Otago,PERSON,29
400,Shanghai,GPE,29
401,United States,GPE,29
402,Napier,ORG,29
403,Covid - NZ,PERSON,29
404,Detail,PERSON,29
405,Swedish,NORP,29
406,more than 100,CARDINAL,29
407,RNZ News Police,ORG,29
408,a day,DATE,29
409,YouTube,ORG,29
410,21,CARDINAL,29
411,Yesterday,DATE,29
412,Aucklanders,ORG,28
413,ASB,ORG,28
414,Air New Zealand's,ORG,28
415,West Coast,LOC,28
416,Ireland,GPE,28
417,Papatoetoe High School,ORG,28
418,MidCentral,ORG,28
419,Budget,ORG,28
420,New South Wales,LOC,28
421,the World Health Organization,ORG,28
422,5 million,CARDINAL,28
423,Queenstown,NORP,28
424,the South Island,LOC,28
425,9,CARDINAL,28
426,60,CARDINAL,27
427,Matamata,ORG,27
428,Herald US,ORG,27
429,North Korea,GPE,27
430,Gerry Brownlee,PERSON,27
431,two years,DATE,27
432,Herald One,ORG,27
433,29,CARDINAL,27
434,36,CARDINAL,27
435,40,CARDINAL,27
436,English,LANGUAGE,27
437,Aotearoa,ORG,27
438,decades,DATE,27
439,the week,DATE,27
440,Wanaka,ORG,27
441,Steve Braunias,PERSON,27
442,RNZ News Health,ORG,27
443,Herald New Zealand's,ORG,26
444,Zoom,PERSON,26
445,New Zealand Rugby,GPE,26
446,January,DATE,26
447,Mark Mitchell,PERSON,26
448,two-week,DATE,26
449,Nita Blake-Persen,PERSON,26
450,200,CARDINAL,26
451,Zero,CARDINAL,26
452,four-week,DATE,26
453,Auckland,LOC,26
454,Health Ministry,ORG,26
455,the White House,FAC,26
456,three days,DATE,25
457,Shaun Hendy,PERSON,25
458,New York City,GPE,25
459,QAnon,ORG,25
460,Canadian,NORP,25
461,five million,CARDINAL,25
462,The World Health Organisation,ORG,25
463,Argentina,GPE,25
464,Crown,ORG,25
465,LA,GPE,25
466,Cambridge,GPE,25
467,the first day,DATE,25
468,10 days,DATE,25
469,Covid-free,PERSON,25
470,South Auckland,NORP,25
471,Finance,ORG,24
472,70,CARDINAL,24
473,Paul Goldsmith,PERSON,24
474,South,LOC,24
475,December,DATE,24
476,Matthew Hooton,PERSON,24
477,Daniel Andrews,PERSON,24
478,Kiwis,NORP,24
479,Antarctica,LOC,24
480,Southern,NORP,24
481,| RNZ News,ORG,24
482,2022,DATE,24
483,Hawaii,GPE,24
484,the World Health Organisation,ORG,24
485,CDC,ORG,24
486,hundreds of thousands,CARDINAL,24
487,Victoria,PERSON,24
488,Johnson,PERSON,24
489,the United Kingdom,GPE,24
490,BNZ,ORG,24
491,McDonald,ORG,24
492,7,CARDINAL,24
493,| Scoop News,PRODUCT,24
494,one year,DATE,24
495,Scotland,GPE,24
496,Cambridge University,ORG,24
497,Stats,ORG,23
498,27,CARDINAL,23
499,89,CARDINAL,23
500,Scoop News,PRODUCT,23
501,Greens,NORP,23
502,fifth,ORDINAL,23
503,Auckland - NZ,GPE,23
504,the past week,DATE,23
505,1918,DATE,23
506,Nick Monro,PERSON,23
507,Twitter,PRODUCT,23
508,four days,DATE,23
509,Brisbane,GPE,23
510,Dozens,CARDINAL,23
511,Simon Wilson,PERSON,23
512,Samoan,ORG,23
513,Auckland |,GPE,23
514,Earth,LOC,23
515,Rita Wilson,PERSON,22
516,Kathryn,PERSON,22
517,six weeks,DATE,22
518,Rugby Australia,ORG,22
519,Palau,GPE,22
520,the Cook Islands,LOC,22
521,70s,DATE,22
522,Claire Trevett,PERSON,22
523,Chris Bishop,PERSON,22
524,Aussie,PERSON,22
525,11.59pm,CARDINAL,22
526,Plessis-Allan,ORG,21
527,MBIE,ORG,21
528,Southland,GPE,21
529,Wellington City Council,ORG,21
530,Boeing,ORG,21
531,48 hours,TIME,21
532,Third,ORDINAL,21
533,ten,CARDINAL,21
534,Ten,CARDINAL,21
535,first day,DATE,21
536,Coronation Street's,FAC,21
537,Fauci,PERSON,21
538,Vanuatu,ORG,21
539,26,CARDINAL,21
540,Mike Bush,PERSON,21
541,Bougainville,GPE,21
542,Andrew Little,PERSON,20
543,A-League,ORG,20
544,three-day,DATE,20
545,the Epidemic Response Committee,ORG,20
546,100 days,DATE,20
547,700,CARDINAL,20
548,Brazilian,NORP,20
549,African,NORP,20
550,41,CARDINAL,20
551,only one,CARDINAL,20
552,"200,000",CARDINAL,20
553,The National Party,ORG,20
554,Opposition,ORG,20
555,Irish,NORP,20
556,five days,DATE,20
557,this month,DATE,20
558,Wairarapa,ORG,20
559,1 million,CARDINAL,20
560,80,CARDINAL,20
561,Herald Auckland,PERSON,20
562,Meghan,PERSON,20
563,National’s Health,ORG,20
564,Prince Charles,PERSON,20
565,DOC,ORG,20
566,Hamish Walker,ORG,20
567,North Island,LOC,20
568,600,CARDINAL,19
569,Herald Australia,ORG,19
570,Council,ORG,19
571,The United States,GPE,19
572,Rotorua,PERSON,19
573,Lockdowns,PERSON,19
574,3000,CARDINAL,19
575,Vietnam,GPE,19
576,Herald A,ORG,19
577,Avatar,PERSON,19
578,David Parker,PERSON,19
579,Apple,ORG,19
580,Darryn Webb,PERSON,19
581,one million,CARDINAL,19
582,the World Health Organization (WHO,ORG,19
583,Herald Victoria,PERSON,19
584,Digital,ORG,19
585,120,CARDINAL,18
586,GFC,ORG,18
587,Massey University,ORG,18
588,Alert,PERSON,18
589,sixth,ORDINAL,18
590,CNN,ORG,18
591,New Plymouth,GPE,18
592,one-day,DATE,18
593,A year,DATE,18
594,TikTok,ORG,18
595,Disney,ORG,18
596,Victorian,NORP,18
597,60s,DATE,18
598,IOC,ORG,18
599,Denmark,GPE,18
600,more than 1000,CARDINAL,18
601,Lance O'Sullivan,PERSON,18
602,Hamilton City Council,ORG,18
603,Papua New Guinea's,GPE,18
604,Netherlands,GPE,18
605,McDonald's,ORG,18
606,Destiny Church,ORG,18
607,Bangladesh,GPE,18
608,one week,DATE,18
609,"30,000",CARDINAL,18
610,Mark Robinson,PERSON,18
611,APEC,ORG,18
612,Malaysia,GPE,18
613,Greece,GPE,18
614,Marist College,ORG,17
615,New Caledonia's,GPE,17
616,South Canterbury's,NORP,17
617,Tom Moore,PERSON,17
618,Vladimir Putin,PERSON,17
619,Countdown,ORG,17
620,23,CARDINAL,17
621,Wales,GPE,17
622,half-year,DATE,17
623,Diana Clement,PERSON,17
624,UFC,ORG,17
625,Herald Kiwi,ORG,17
626,quarterly,DATE,17
627,500,MONEY,17
628,Tokyo Olympics,EVENT,17
629,$50 million,MONEY,17
630,66,CARDINAL,17
631,Black Caps,GPE,17
632,Audrey Young,PERSON,17
633,"300,000",CARDINAL,17
634,Healthline,ORG,17
635,Bloomfield,PERSON,17
636,just days,DATE,17
637,Tahiti,GPE,17
638,3000,MONEY,17
639,seven days,DATE,17
640,Millions,CARDINAL,17
641,2.0,CARDINAL,17
642,USA,GPE,17
643,Brian Fallow,PERSON,17
644,G20,ORG,17
645,400,CARDINAL,17
646,KEA Kids News,ORG,16
647,Moderna,GPE,16
648,more than half,CARDINAL,16
649,"50,000",CARDINAL,16
650,31,CARDINAL,16
651,Jamie Morton,PERSON,16
652,Korea,GPE,16
653,150,CARDINAL,16
654,South Korean,NORP,16
655,51,CARDINAL,16
656,up to,CARDINAL,16
657,Dr Ashley Bloomfield,PERSON,16
658,$1 million,MONEY,16
659,Expert,PERSON,16
660,World Cup,EVENT,16
661,United Nations,ORG,16
662,Fletcher Building,ORG,16
663,EMA,ORG,16
664,University of Otago,ORG,16
665,Jair Bolsonaro,PERSON,16
666,earlier this month,DATE,16
667,FDA,ORG,16
668,the end of the year,DATE,16
669,tertiary,ORDINAL,16
670,Herald Ashley Bloomfield,PERSON,16
671,Joseph Parker,PERSON,16
672,Herald Donald Trump,PERSON,16
673,post-Covid,NORP,16
674,Pete Evans,PERSON,16
675,Bloomfield,ORG,16
676,Queensland,PERSON,16
677,76,CARDINAL,16
678,Prince William,PERSON,16
679,Kate,PERSON,16
680,António Guterres,PERSON,16
681,Stats NZ,ORG,16
682,previous years,DATE,16
683,Barack Obama,PERSON,16
684,ACC,ORG,16
685,St Margaret's,PERSON,16
686,30s,DATE,15
687,Kelvin Davis,PERSON,15
688,four months,DATE,15
689,Congress,ORG,15
690,Brisbane,PERSON,15
691,post-Covid,EVENT,15
692,Latin America,LOC,15
693,St Patrick's,PERSON,15
694,250,CARDINAL,15
695,This year,DATE,15
696,Whanganui,GPE,15
697,Andy Foster,PERSON,15
698,Level 4,FAC,15
699,Fijian,NORP,15
700,Twelve,CARDINAL,15
701,Waikato,ORG,15
702,Air NZ's,ORG,15
703,New York's,GPE,15
704,Auckland Mayor,PERSON,15
705,Tens of thousands,CARDINAL,15
706,Covid 19,LAW,15
707,New Zealand ',GPE,15
708,New Zealanders',NORP,15
709,Taranaki,ORG,15
710,39,CARDINAL,15
711,millions of dollars,MONEY,15
712,Foodstuffs,PERSON,15
713,Pacific Islands,LOC,15
714,Manawatū,GPE,15
715,Mike Pence,PERSON,15
716,Boris Johnson's,PERSON,15
717,47,CARDINAL,15
718,World War II,EVENT,15
719,Clark,PERSON,15
720,Air Commodore,ORG,15
721,ESR,ORG,15
722,Trans-Tasman,ORG,15
723,post-Covid world,EVENT,15
724,the last 24 hours,TIME,15
725,The Green Party,ORG,15
726,The Northern Marianas,ORG,15
727,Gore,PERSON,15
728,Berlin,GPE,15
729,Broadway,FAC,15
730,bin,PERSON,15
731,"250,000",CARDINAL,15
732,Herald National,ORG,15
733,Michigan,GPE,15
734,Swiss,NORP,14
735,Polynesia,PERSON,14
736,"500,000",CARDINAL,14
737,a single day,DATE,14
738,Victorians,NORP,14
739,Jacinda,GPE,14
740,Healthcare,ORG,14
741,No New Community Cases,ORG,14
742,last year's,DATE,14
743,NZ Rugby,ORG,14
744,Kmart,ORG,14
745,$1 billion,MONEY,14
746,Auckland City Hospital,ORG,14
747,12 days,DATE,14
748,Steven Joyce,PERSON,14
749,North,PERSON,14
750,Rarotonga,GPE,14
751,12 months,DATE,14
752,Womad,PERSON,14
753,10 per cent,MONEY,14
754,State,ORG,14
755,Herald The Ministry of Health,ORG,14
756,a year ago,DATE,14
757,Republicans,NORP,14
758,The Council of Trade Unions,ORG,14
759,BBC,ORG,14
760,William,PERSON,14
761,South America,LOC,14
762,COVID Tracer,PERSON,14
763,90,CARDINAL,14
764,Kerre McIvor,PERSON,14
765,Green Party,ORG,14
766,Michael Barnett,PERSON,14
767,Marshall Islands,ORG,14
768,45,CARDINAL,14
769,75,CARDINAL,14
770,Fonterra,PERSON,14
771,"1,154",CARDINAL,14
772,Canterbury,ORG,14
773,John Key,PERSON,14
774,Christchurch Hospital,ORG,14
775,Singapore Airlines,ORG,14
776,Outbreak,ORG,14
777,Harris,PERSON,14
778,Iceland,GPE,13
779,Jacinda Ardern - NZ,PERSON,13
780,Herald Airline,ORG,13
781,Hamilton,GPE,13
782,eighth,ORDINAL,13
783,Taika Waititi,PERSON,13
784,Fox News,ORG,13
785,covid-19,CARDINAL,13
786,Caroline McElnay,PERSON,13
787,The World Health Organization,ORG,13
788,Dean Purcell,PERSON,13
789,the Bay of Plenty,LOC,13
790,Countdown,PERSON,13
791,National’s Finance,ORG,13
792,Americold,PERSON,13
793,Horowhenua,PERSON,13
794,World Health Organization,ORG,13
795,month-long,DATE,13
796,eight weeks,DATE,13
797,the coming months,DATE,13
798,20 per cent,MONEY,13
799,Palestinians,NORP,13
800,Israeli,NORP,13
801,District Council,ORG,13
802,Ministry of Education,ORG,13
803,Oxford University,ORG,13
804,Spark,GPE,13
805,CCTV,ORG,13
806,WWII,EVENT,13
807,Lufthansa,ORG,13
808,Pattrick Smellie,PERSON,13
809,this summer,DATE,13
810,4000,CARDINAL,13
811,Adrian Orr,PERSON,13
812,Half,CARDINAL,13
813,Stuart Nash,PERSON,13
814,Response Committee,ORG,13
815,Pacific Island,LOC,13
816,Sam Neill,PERSON,13
817,recent weeks,DATE,13
818,seventh,ORDINAL,13
819,Muslims,NORP,13
820,Peters,PERSON,13
821,1000,MONEY,13
822,58,CARDINAL,13
823,Rome,GPE,13
824,90%,PERCENT,13
825,COVID-19 Alert Level,FAC,13
826,COVID-19 Response,PERSON,13
827,Managed Isolation,ORG,13
828,South Australia,LOC,13
829,OCR,ORG,13
830,the days,DATE,13
831,$12.1 billion,MONEY,13
832,Zoom,GPE,13
833,44,CARDINAL,13
834,FBI,ORG,12
835,Hubei,GPE,12
836,midday,TIME,12
837,Moderna,PERSON,12
838,Auckland University,ORG,12
839,World Rugby,ORG,12
840,Hilary Barry,PERSON,12
841,Wimbledon,EVENT,12
842,month,DATE,12
843,5000,CARDINAL,12
844,every day,DATE,12
845,Putin,PERSON,12
846,One year,DATE,12
847,48,CARDINAL,12
848,the coming weeks,DATE,12
849,Hawke’s Bay,LOC,12
850,Francis,PERSON,12
851,Belgium,GPE,12
852,Seoul,GPE,12
853,Andrew Coster,PERSON,12
854,Covid | Stuff.co.nz,PERSON,12
855,Simon Wilson's,PERSON,12
856,Raelene Castle,PERSON,12
857,Venice,GPE,12
858,New Zealander,GPE,12
859,24,CARDINAL,12
860,71,CARDINAL,12
861,New World,ORG,12
862,67,CARDINAL,12
863,Anzac Day,ORG,12
864,20%,PERCENT,12
865,85,CARDINAL,12
866,the Tokyo Olympics,EVENT,12
867,The White House,ORG,12
868,Otago University,ORG,12
869,10 million,CARDINAL,12
870,Chase,ORG,12
871,82,CARDINAL,12
872,2018,DATE,12
873,four years,DATE,12
874,Bill Gates,PERSON,12
875,Lotto,PERSON,12
876,Level 2,PRODUCT,12
877,COVID-19 Alert Level,PERSON,12
878,Herald Business,ORG,12
879,Moscow,GPE,12
880,Simon Rogers,PERSON,12
881,Level,ORG,12
882,Elton John,PERSON,12
883,50s,DATE,12
884,"40,000",CARDINAL,12
885,Herald,NORP,12
886,Anzac,ORG,12
887,the Reserve Bank,ORG,12
888,Ashley Bloomfield's,PERSON,12
889,States,GPE,12
890,Ardern,PERSON,12
891,2000,DATE,12
892,University of Auckland,ORG,12
893,102,CARDINAL,12
894,Patrick Gower,PERSON,12
895,61,CARDINAL,12
896,Doha,GPE,12
897,Joe Biden's,PERSON,12
898,Wiggles,PERSON,12
899,Chamber of Commerce,ORG,12
900,Danish,NORP,12
901,Explainer,PERSON,12
902,WorkSafe,ORG,12
903,South Taranaki,LOC,12
904,Mexican,NORP,12
905,Las Vegas,GPE,12
906,Madonna,PERSON,12
907,Leader of,ORG,12
908,six days,DATE,12
909,Shane Reti,PERSON,12
910,Tomorrow,DATE,12
911,Melania Trump,PERSON,11
912,Phil Twyford,PERSON,11
913,ANZ Premiership,PERSON,11
914,53,CARDINAL,11
915,the Great Depression,EVENT,11
916,last-minute,TIME,11
917,RNZ News Aucklanders,ORG,11
918,35,CARDINAL,11
919,Damien Venuto,PERSON,11
920,Mask,PERSON,11
921,recent days,DATE,11
922,Shane Jones,PERSON,11
923,Waikato Hospital,ORG,11
924,43,CARDINAL,11
925,million,CARDINAL,11
926,Xi Jinping,PERSON,11
927,Netflix,GPE,11
928,Premier League,ORG,11
929,Herald Travel,ORG,11
930,Central Otago,LOC,11
931,95 per cent,MONEY,11
932,78,CARDINAL,11
933,KiwiRail,ORG,11
934,Human Rights Commission,ORG,11
935,Norway,GPE,11
936,Gaza,GPE,11
937,Herald Woman,ORG,11
938,Asians,NORP,11
939,full-year,DATE,11
940,David Skegg,PERSON,11
941,$900m,MONEY,11
942,Nelson City Council,ORG,11
943,Coro,PERSON,11
944,111,CARDINAL,11
945,Nick Cordero,PERSON,11
946,Bill,PERSON,11
947,five years,DATE,11
948,more than 200,CARDINAL,11
949,Rob Fyfe,PERSON,11
950,Washington,GPE,11
951,Customs,ORG,11
952,almost half,CARDINAL,11
953,Cambodia,GPE,11
954,Valentine,PERSON,11
955,Senate,ORG,11
956,Lancet,ORG,11
957,thousands of dollars,MONEY,11
958,Wellingtonians,NORP,11
959,more than 10,CARDINAL,11
960,Nikki Kaye,PERSON,11
961,Hannah Tamaki,PERSON,11
962,$20 million,MONEY,11
963,March 15,DATE,11
964,54,CARDINAL,11
965,Nick Truebridge,PERSON,11
966,Juha Saarinen,PERSON,11
967,just hours,TIME,11
968,Thanksgiving,DATE,11
969,Herald Lockdown,ORG,11
970,2016,DATE,11
971,Wisconsin,GPE,11
972,Elizabeth,PERSON,11
973,Bloomfield,GPE,11
974,More than 100,CARDINAL,11
975,40s,DATE,11
976,year - NZ,DATE,11
977,Ecuador,GPE,11
978,six-month,DATE,11
979,the Pullman Hotel,ORG,11
980,20 percent,PERCENT,11
981,Olympic Games,EVENT,11
982,Beatrice,PERSON,11
983,Brexit,PERSON,11
984,Scoop News National,ORG,11
985,1pm,TIME,11
986,Labour Party,ORG,11
987,University of Canterbury,ORG,11
988,Germans,NORP,11
989,Herald Australia's,ORG,11
990,Ian Foster,PERSON,11
991,100%,PERCENT,11
992,Uruguay,GPE,11
993,10,MONEY,11
994,Lebanon,GPE,11
995,Chile,GPE,11
996,Auckland CBD,GPE,11
997,32,CARDINAL,10
998,Sydney,PERSON,10
999,Pence,ORG,10
1000,Kenya,GPE,10
1001,Microsoft,ORG,10
1002,32-year-old,DATE,10
1003,Gold Coast,LOC,10
1004,Level 2,FAC,10
1005,the New Zealand Government,ORG,10
